timestamp,machine_id,line,status,temperature_c,vibration_mm_s,power_kw,operator
2026-01-16T16:00:00Z,MD-02,Line-D,RUNNING,80.26,3.8,41.67,Morris
2026-01-16T16:00:00Z,MD-03,Line-D,DOWN,85.69,6.06,32.11,Morris
2026-01-16T16:00:00Z,MD-04,Line-D,RUNNING,69.66,5.68,16.54,Nguyen
2026-01-16T17:00:00Z,MA-01,Line-A,RUNNING,71.17,4.3,31.62,Diaz
2026-01-16T17:00:00Z,MA-02,Line-A,DOWN,74.96,8.03,39.26,Diaz
2026-01-16T17:00:00Z,MA-03,Line-A,RUNNING,76.0,7.03,38.06,Diaz
2026-01-16T17:00:00Z,MA-04,Line-A,RUNNING,64.8,2.12,33.21,Reid
2026-01-16T17:00:00Z,MB-01,Line-B,RUNNING,82.36,3.06,48.84,Nguyen
2026-01-16T17:00:00Z,MB-02,Line-B,RUNNING,64.35,3.23,22.76,Chen
2026-01-16T17:00:00Z,MB-03,Line-B,RUNNING,77.26,4.44,27.61,Diaz
2026-01-16T17:00:00Z,MB-04,Line-B,RUNNING,74.26,2.07,35.41,Patel
2026-01-16T17:00:00Z,MC-01,Line-C,RUNNING,79.49,5.09,15.3,Reid
2026-01-16T17:00:00Z,MC-02,Line-C,RUNNING,80.56,4.29,22.29,Diaz
2026-01-16T17:00:00Z,MC-03,Line-C,RUNNING,85.33,7.96,50.85,Chen
2026-01-16T17:00:00Z,MC-04,Line-C,RUNNING,72.49,4.11,29.6,Nguyen
2026-01-16T17:00:00Z,MD-01,Line-D,RUNNING,73.51,2.57,41.55,Chen
2026-01-16T17:00:00Z,MD-02,Line-D,RUNNING,78.07,8.33,44.09,Patel
2026-01-16T17:00:00Z,MD-03,Line-D,RUNNING,77.06,2.76,45.92,Nguyen
2026-01-16T17:00:00Z,MD-04,Line-D,RUNNING,82.19,5.89,42.51,Morris
2026-01-16T18:00:00Z,MA-01,Line-A,RUNNING,71.22,6.01,28.29,Nguyen
2026-01-16T18:00:00Z,MA-02,Line-A,RUNNING,65.6,5.93,50.47,Patel
2026-01-16T18:00:00Z,MA-03,Line-A,RUNNING,74.28,2.32,25.75,Nguyen
2026-01-16T18:00:00Z,MA-04,Line-A,RUNNING,70.82,3.08,42.39,Alvarez
2026-01-16T18:00:00Z,MB-01,Line-B,RUNNING,77.13,7.45,26.25,Diaz
2026-01-16T18:00:00Z,MB-02,Line-B,RUNNING,68.12,2.72,43.08,Alvarez
2026-01-16T18:00:00Z,MB-03,Line-B,RUNNING,83.32,2.71,31.62,Reid
2026-01-16T18:00:00Z,MB-04,Line-B,RUNNING,83.74,7.68,22.71,Alvarez
2026-01-16T18:00:00Z,MC-01,Line-C,RUNNING,74.81,4.93,39.91,Chen
2026-01-16T18:00:00Z,MC-02,Line-C,RUNNING,85.21,5.47,15.88,Morris
2026-01-16T18:00:00Z,MC-03,Line-C,IDLE,64.42,4.79,43.94,Diaz
2026-01-16T18:00:00Z,MC-04,Line-C,RUNNING,78.67,7.0,16.19,Nguyen
2026-01-16T18:00:00Z,MD-01,Line-D,RUNNING,77.31,7.94,43.93,Diaz
2026-01-16T18:00:00Z,MD-02,Line-D,DOWN,75.02,8.07,36.93,Reid
2026-01-16T18:00:00Z,MD-03,Line-D,RUNNING,75.97,7.73,39.48,Nguyen
2026-01-16T18:00:00Z,MD-04,Line-D,RUNNING,69.01,2.96,47.14,Alvarez
2026-01-16T19:00:00Z,MA-01,Line-A,RUNNING,78.77,5.79,26.45,Alvarez
2026-01-16T19:00:00Z,MA-02,Line-A,ALARM,82.65,8.34,23.19,Chen
2026-01-16T19:00:00Z,MA-03,Line-A,RUNNING,70.61,3.49,20.7,Patel
2026-01-16T19:00:00Z,MA-04,Line-A,RUNNING,66.37,2.46,25.14,Morris
2026-01-16T19:00:00Z,MB-01,Line-B,RUNNING,71.47,2.8,33.21,Alvarez
2026-01-16T19:00:00Z,MB-02,Line-B,RUNNING,64.37,7.72,49.15,Reid
2026-01-16T19:00:00Z,MB-03,Line-B,RUNNING,68.18,7.67,35.01,Chen
2026-01-16T19:00:00Z,MB-04,Line-B,RUNNING,69.91,4.99,45.49,Nguyen
2026-01-16T19:00:00Z,MC-01,Line-C,RUNNING,82.65,6.88,16.06,Alvarez
2026-01-16T19:00:00Z,MC-02,Line-C,RUNNING,81.73,6.46,37.63,Patel
2026-01-16T19:00:00Z,MC-03,Line-C,RUNNING,81.14,3.05,44.05,Chen
2026-01-16T19:00:00Z,MC-04,Line-C,RUNNING,65.61,6.72,49.77,Patel
2026-01-16T19:00:00Z,MD-01,Line-D,RUNNING,72.66,3.96,32.69,Reid
2026-01-16T19:00:00Z,MD-02,Line-D,RUNNING,71.44,6.29,35.04,Patel
2026-01-16T19:00:00Z,MD-03,Line-D,RUNNING,64.52,3.29,39.89,Alvarez
2026-01-16T19:00:00Z,MD-04,Line-D,RUNNING,63.69,7.08,33.49,Patel
2026-01-16T20:00:00Z,MA-01,Line-A,RUNNING,75.46,2.41,33.54,Chen
2026-01-16T20:00:00Z,MA-02,Line-A,RUNNING,65.32,2.13,23.42,Morris
2026-01-16T20:00:00Z,MA-03,Line-A,RUNNING,74.09,7.55,36.22,Alvarez
2026-01-16T20:00:00Z,MA-04,Line-A,RUNNING,72.49,3.11,16.09,Diaz
2026-01-16T20:00:00Z,MB-01,Line-B,RUNNING,67.17,7.57,44.51,Morris
2026-01-16T20:00:00Z,MB-02,Line-B,RUNNING,65.84,5.42,48.09,Alvarez
2026-01-16T20:00:00Z,MB-03,Line-B,RUNNING,77.81,6.48,37.27,Diaz
2026-01-16T20:00:00Z,MB-04,Line-B,RUNNING,79.02,6.74,37.16,Alvarez
2026-01-16T20:00:00Z,MC-01,Line-C,RUNNING,82.46,3.72,20.16,Reid
2026-01-16T20:00:00Z,MC-02,Line-C,RUNNING,73.53,7.61,36.56,Alvarez
2026-01-16T20:00:00Z,MC-03,Line-C,RUNNING,75.47,7.15,20.35,Diaz
2026-01-16T20:00:00Z,MC-04,Line-C,RUNNING,73.48,6.0,29.45,Morris
2026-01-16T20:00:00Z,MD-01,Line-D,RUNNING,73.97,3.18,15.47,Chen
2026-01-16T20:00:00Z,MD-02,Line-D,RUNNING,81.73,5.35,44.53,Diaz
2026-01-16T20:00:00Z,MD-03,Line-D,RUNNING,83.41,5.59,15.21,Diaz
2026-01-16T20:00:00Z,MD-04,Line-D,RUNNING,63.99,7.61,23.26,Nguyen
2026-01-16T21:00:00Z,MA-01,Line-A,RUNNING,71.55,5.76,42.57,Chen
2026-01-16T21:00:00Z,MA-02,Line-A,RUNNING,71.58,5.91,27.05,Morris
2026-01-16T21:00:00Z,MA-03,Line-A,RUNNING,73.63,5.48,14.36,Nguyen
2026-01-16T21:00:00Z,MA-04,Line-A,RUNNING,74.98,7.15,29.35,Chen
2026-01-16T21:00:00Z,MB-01,Line-B,RUNNING,82.54,3.28,20.72,Morris
2026-01-16T21:00:00Z,MB-02,Line-B,RUNNING,63.94,7.02,45.21,Patel
2026-01-16T21:00:00Z,MB-03,Line-B,RUNNING,83.2,2.42,28.51,Chen
2026-01-16T21:00:00Z,MB-04,Line-B,RUNNING,73.02,6.79,22.36,Morris
2026-01-16T21:00:00Z,MC-01,Line-C,RUNNING,71.05,7.72,48.67,Diaz
2026-01-16T21:00:00Z,MC-02,Line-C,RUNNING,65.27,5.94,45.62,Patel
2026-01-16T21:00:00Z,MC-03,Line-C,RUNNING,67.49,4.86,26.33,Morris
2026-01-16T21:00:00Z,MC-04,Line-C,RUNNING,70.27,7.49,40.66,Nguyen
2026-01-16T21:00:00Z,MD-01,Line-D,RUNNING,65.87,6.35,34.89,Chen
2026-01-16T21:00:00Z,MD-02,Line-D,ALARM,84.32,7.44,37.78,Diaz
2026-01-16T21:00:00Z,MD-03,Line-D,RUNNING,73.81,2.18,28.65,Morris
2026-01-16T21:00:00Z,MD-04,Line-D,RUNNING,66.53,6.34,28.63,Nguyen
2026-01-16T22:00:00Z,MA-01,Line-A,RUNNING,72.19,3.86,45.26,Diaz
2026-01-16T22:00:00Z,MA-02,Line-A,RUNNING,83.06,4.67,36.57,Chen
2026-01-16T22:00:00Z,MA-03,Line-A,RUNNING,84.61,5.1,28.63,Diaz
2026-01-16T22:00:00Z,MA-04,Line-A,RUNNING,85.72,3.44,21.63,Chen
2026-01-16T22:00:00Z,MB-01,Line-B,DOWN,74.52,8.05,35.72,Nguyen
2026-01-16T22:00:00Z,MB-02,Line-B,RUNNING,65.41,4.24,16.81,Nguyen
2026-01-16T22:00:00Z,MB-03,Line-B,RUNNING,68.05,4.62,49.79,Reid
2026-01-16T22:00:00Z,MB-04,Line-B,RUNNING,83.9,8.32,22.95,Morris
2026-01-16T22:00:00Z,MC-01,Line-C,RUNNING,73.92,3.61,19.85,Chen
2026-01-16T22:00:00Z,MC-02,Line-C,IDLE,71.09,2.26,38.45,Diaz
2026-01-16T22:00:00Z,MC-03,Line-C,IDLE,75.36,4.07,16.48,Nguyen
2026-01-16T22:00:00Z,MC-04,Line-C,RUNNING,68.74,2.44,41.87,Alvarez
2026-01-16T22:00:00Z,MD-01,Line-D,RUNNING,78.09,4.55,32.48,Reid
2026-01-16T22:00:00Z,MD-02,Line-D,RUNNING,75.12,2.15,29.82,Reid
2026-01-16T22:00:00Z,MD-03,Line-D,RUNNING,83.48,2.41,36.17,Morris
2026-01-16T22:00:00Z,MD-04,Line-D,RUNNING,68.77,6.62,46.14,Diaz
2026-01-16T23:00:00Z,MA-01,Line-A,RUNNING,76.58,3.91,38.23,Nguyen
2026-01-16T23:00:00Z,MA-02,Line-A,RUNNING,70.47,7.54,46.44,Patel
2026-01-16T23:00:00Z,MA-03,Line-A,RUNNING,79.86,5.19,39.04,Patel
2026-01-16T23:00:00Z,MA-04,Line-A,RUNNING,78.07,5.66,36.47,Diaz
2026-01-16T23:00:00Z,MB-01,Line-B,RUNNING,78.77,3.88,24.63,Chen
2026-01-16T23:00:00Z,MB-02,Line-B,RUNNING,72.52,5.34,42.3,Diaz
2026-01-16T23:00:00Z,MB-03,Line-B,RUNNING,64.01,4.15,28.19,Nguyen
2026-01-16T23:00:00Z,MB-04,Line-B,RUNNING,76.95,6.72,40.28,Nguyen
2026-01-16T23:00:00Z,MC-01,Line-C,RUNNING,77.37,8.09,17.78,Diaz
2026-01-16T23:00:00Z,MC-02,Line-C,RUNNING,79.91,4.41,38.56,Alvarez
2026-01-16T23:00:00Z,MC-03,Line-C,RUNNING,76.67,3.74,21.56,Alvarez
2026-01-16T23:00:00Z,MC-04,Line-C,RUNNING,74.63,4.34,19.46,Morris
2026-01-16T23:00:00Z,MD-01,Line-D,ALARM,85.27,2.28,24.28,Chen
2026-01-16T23:00:00Z,MD-02,Line-D,RUNNING,69.77,5.64,47.46,Diaz
2026-01-16T23:00:00Z,MD-03,Line-D,RUNNING,64.11,8.32,46.42,Chen
2026-01-16T23:00:00Z,MD-04,Line-D,IDLE,72.65,2.9,24.99,Patel
2026-01-17T00:00:00Z,MA-01,Line-A,RUNNING,68.77,6.69,37.29,Chen
2026-01-17T00:00:00Z,MA-02,Line-A,RUNNING,85.98,5.69,22.34,Alvarez
2026-01-17T00:00:00Z,MA-03,Line-A,RUNNING,71.88,3.49,33.64,Morris
2026-01-17T00:00:00Z,MA-04,Line-A,RUNNING,77.05,3.57,43.78,Reid
2026-01-17T00:00:00Z,MB-01,Line-B,RUNNING,73.29,4.03,26.9,Alvarez
2026-01-17T00:00:00Z,MB-02,Line-B,RUNNING,63.59,3.86,48.87,Morris
2026-01-17T00:00:00Z,MB-03,Line-B,RUNNING,68.14,7.22,47.53,Morris
2026-01-17T00:00:00Z,MB-04,Line-B,RUNNING,79.01,7.94,36.63,Alvarez
2026-01-17T00:00:00Z,MC-01,Line-C,RUNNING,83.13,2.91,44.71,Morris
2026-01-17T00:00:00Z,MC-02,Line-C,RUNNING,68.38,6.16,32.07,Morris
2026-01-17T00:00:00Z,MC-03,Line-C,RUNNING,68.79,5.96,41.55,Chen
2026-01-17T00:00:00Z,MC-04,Line-C,RUNNING,82.04,4.34,50.76,Chen
2026-01-17T00:00:00Z,MD-01,Line-D,RUNNING,82.99,6.12,14.27,Chen
2026-01-17T00:00:00Z,MD-02,Line-D,DOWN,85.76,6.61,41.48,Patel
2026-01-17T00:00:00Z,MD-03,Line-D,DOWN,84.89,5.96,33.55,Nguyen
2026-01-17T00:00:00Z,MD-04,Line-D,ALARM,76.32,8.27,49.68,Morris
2026-01-17T01:00:00Z,MA-01,Line-A,RUNNING,64.54,7.6,20.53,Chen
2026-01-17T01:00:00Z,MA-02,Line-A,RUNNING,68.23,7.19,19.95,Reid
2026-01-17T01:00:00Z,MA-03,Line-A,RUNNING,66.1,2.21,25.43,Reid
2026-01-17T01:00:00Z,MA-04,Line-A,RUNNING,70.59,5.91,16.09,Patel
2026-01-17T01:00:00Z,MB-01,Line-B,RUNNING,83.81,5.35,18.44,Chen
2026-01-17T01:00:00Z,MB-02,Line-B,RUNNING,77.34,6.04,42.29,Nguyen
2026-01-17T01:00:00Z,MB-03,Line-B,RUNNING,77.75,3.13,14.97,Nguyen
2026-01-17T01:00:00Z,MB-04,Line-B,RUNNING,65.49,3.24,43.16,Chen
2026-01-17T01:00:00Z,MC-01,Line-C,RUNNING,80.85,7.16,41.26,Morris
2026-01-17T01:00:00Z,MC-02,Line-C,RUNNING,81.71,5.79,16.34,Diaz
2026-01-17T01:00:00Z,MC-03,Line-C,RUNNING,78.04,6.67,38.41,Morris
2026-01-17T01:00:00Z,MC-04,Line-C,RUNNING,84.62,3.7,18.28,Morris
2026-01-17T01:00:00Z,MD-01,Line-D,RUNNING,77.83,5.7,18.75,Reid
2026-01-17T01:00:00Z,MD-02,Line-D,RUNNING,78.29,6.8,43.9,Patel
2026-01-17T01:00:00Z,MD-03,Line-D,ALARM,85.69,2.96,24.54,Patel
2026-01-17T01:00:00Z,MD-04,Line-D,RUNNING,71.64,4.2,32.35,Nguyen
2026-01-17T02:00:00Z,MA-01,Line-A,RUNNING,73.23,7.3,49.91,Patel
2026-01-17T02:00:00Z,MA-02,Line-A,IDLE,80.09,2.9,25.53,Alvarez
2026-01-17T02:00:00Z,MA-03,Line-A,DOWN,75.47,8.32,41.26,Reid
2026-01-17T02:00:00Z,MA-04,Line-A,ALARM,84.18,3.49,24.11,Diaz
2026-01-17T02:00:00Z,MB-01,Line-B,RUNNING,69.87,5.9,39.96,Alvarez
2026-01-17T02:00:00Z,MB-02,Line-B,RUNNING,65.46,4.49,50.59,Diaz
2026-01-17T02:00:00Z,MB-03,Line-B,RUNNING,66.92,3.18,20.13,Nguyen
2026-01-17T02:00:00Z,MB-04,Line-B,RUNNING,74.21,2.65,35.52,Morris
2026-01-17T02:00:00Z,MC-01,Line-C,RUNNING,63.82,2.77,35.93,Chen
2026-01-17T02:00:00Z,MC-02,Line-C,RUNNING,78.49,4.57,43.9,Morris
2026-01-17T02:00:00Z,MC-03,Line-C,RUNNING,79.74,6.24,41.93,Patel
2026-01-17T02:00:00Z,MC-04,Line-C,RUNNING,82.09,4.55,37.98,Diaz
2026-01-17T02:00:00Z,MD-01,Line-D,RUNNING,80.48,6.25,14.14,Alvarez
2026-01-17T02:00:00Z,MD-02,Line-D,RUNNING,83.79,2.24,40.22,Chen
2026-01-17T02:00:00Z,MD-03,Line-D,RUNNING,76.32,3.39,37.52,Alvarez
2026-01-17T02:00:00Z,MD-04,Line-D,RUNNING,68.5,7.31,27.59,Nguyen
2026-01-17T03:00:00Z,MA-01,Line-A,RUNNING,77.43,4.37,27.05,Reid
2026-01-17T03:00:00Z,MA-02,Line-A,RUNNING,75.38,8.19,26.67,Nguyen
2026-01-17T03:00:00Z,MA-03,Line-A,RUNNING,72.63,5.43,29.8,Morris
2026-01-17T03:00:00Z,MA-04,Line-A,RUNNING,75.1,5.07,28.6,Patel
2026-01-17T03:00:00Z,MB-01,Line-B,RUNNING,66.39,7.48,22.33,Patel
2026-01-17T03:00:00Z,MB-02,Line-B,RUNNING,79.39,7.65,22.26,Chen
2026-01-17T03:00:00Z,MB-03,Line-B,RUNNING,67.23,3.02,35.09,Alvarez
2026-01-17T03:00:00Z,MB-04,Line-B,RUNNING,71.77,8.34,40.52,Nguyen
2026-01-17T03:00:00Z,MC-01,Line-C,RUNNING,82.6,4.67,31.78,Morris
2026-01-17T03:00:00Z,MC-02,Line-C,RUNNING,69.55,7.14,41.59,Patel
2026-01-17T03:00:00Z,MC-03,Line-C,RUNNING,64.41,3.86,21.11,Diaz
2026-01-17T03:00:00Z,MC-04,Line-C,RUNNING,76.49,7.23,18.05,Nguyen
2026-01-17T03:00:00Z,MD-01,Line-D,RUNNING,67.88,5.51,44.76,Patel
2026-01-17T03:00:00Z,MD-02,Line-D,ALARM,78.57,8.1,35.91,Morris
2026-01-17T03:00:00Z,MD-03,Line-D,RUNNING,63.7,4.15,45.18,Morris
2026-01-17T03:00:00Z,MD-04,Line-D,DOWN,81.07,7.87,44.66,Nguyen
2026-01-17T04:00:00Z,MA-01,Line-A,RUNNING,71.97,5.27,34.42,Morris
2026-01-17T04:00:00Z,MA-02,Line-A,RUNNING,75.15,2.06,37.66,Nguyen
2026-01-17T04:00:00Z,MA-03,Line-A,RUNNING,80.8,4.9,19.31,Nguyen
2026-01-17T04:00:00Z,MA-04,Line-A,RUNNING,68.45,2.66,22.16,Chen
2026-01-17T04:00:00Z,MB-01,Line-B,RUNNING,67.24,2.55,38.51,Alvarez
2026-01-17T04:00:00Z,MB-02,Line-B,RUNNING,65.23,6.51,48.38,Morris
2026-01-17T04:00:00Z,MB-03,Line-B,RUNNING,66.85,6.79,42.81,Diaz
2026-01-17T04:00:00Z,MB-04,Line-B,RUNNING,63.44,2.14,22.53,Alvarez
2026-01-17T04:00:00Z,MC-01,Line-C,RUNNING,69.33,5.88,44.02,Chen
2026-01-17T04:00:00Z,MC-02,Line-C,DOWN,84.12,3.7,50.54,Diaz
2026-01-17T04:00:00Z,MC-03,Line-C,DOWN,84.98,2.51,35.01,Diaz
2026-01-17T04:00:00Z,MC-04,Line-C,RUNNING,78.6,4.56,23.26,Alvarez
2026-01-17T04:00:00Z,MD-01,Line-D,RUNNING,67.12,8.08,31.84,Patel
2026-01-17T04:00:00Z,MD-02,Line-D,RUNNING,76.45,4.38,27.71,Morris
2026-01-17T04:00:00Z,MD-03,Line-D,RUNNING,75.84,5.63,47.18,Patel
2026-01-17T04:00:00Z,MD-04,Line-D,RUNNING,69.31,6.99,47.14,Patel
2026-01-17T05:00:00Z,MA-01,Line-A,RUNNING,83.75,3.18,23.61,Patel
2026-01-17T05:00:00Z,MA-02,Line-A,RUNNING,78.76,6.01,48.81,Nguyen
2026-01-17T05:00:00Z,MA-03,Line-A,DOWN,84.59,7.25,38.01,Diaz
2026-01-17T05:00:00Z,MA-04,Line-A,RUNNING,79.82,2.91,39.82,Diaz
2026-01-17T05:00:00Z,MB-01,Line-B,RUNNING,69.62,5.2,50.46,Patel
2026-01-17T05:00:00Z,MB-02,Line-B,RUNNING,73.02,7.12,35.87,Diaz
2026-01-17T05:00:00Z,MB-03,Line-B,RUNNING,64.04,3.59,14.72,Reid
2026-01-17T05:00:00Z,MB-04,Line-B,ALARM,69.88,8.19,17.17,Chen
2026-01-17T05:00:00Z,MC-01,Line-C,RUNNING,81.26,5.96,35.34,Alvarez
2026-01-17T05:00:00Z,MC-02,Line-C,IDLE,69.4,3.49,16.25,Morris
2026-01-17T05:00:00Z,MC-03,Line-C,RUNNING,80.27,7.3,39.55,Morris
2026-01-17T05:00:00Z,MC-04,Line-C,RUNNING,69.91,2.96,41.23,Morris
2026-01-17T05:00:00Z,MD-01,Line-D,RUNNING,74.05,7.0,50.91,Morris
2026-01-17T05:00:00Z,MD-02,Line-D,RUNNING,67.36,4.34,42.16,Nguyen
2026-01-17T05:00:00Z,MD-03,Line-D,RUNNING,71.49,2.64,37.98,Reid
2026-01-17T05:00:00Z,MD-04,Line-D,RUNNING,66.16,5.7,31.45,Alvarez
2026-01-17T06:00:00Z,MA-01,Line-A,RUNNING,66.98,4.06,39.27,Nguyen
2026-01-17T06:00:00Z,MA-02,Line-A,RUNNING,64.23,6.32,45.37,Chen
2026-01-17T06:00:00Z,MA-03,Line-A,RUNNING,75.71,6.69,30.87,Morris
2026-01-17T06:00:00Z,MA-04,Line-A,ALARM,84.04,3.32,20.33,Morris
2026-01-17T06:00:00Z,MB-01,Line-B,RUNNING,82.61,4.2,18.75,Patel
2026-01-17T06:00:00Z,MB-02,Line-B,RUNNING,69.44,5.82,37.35,Chen
2026-01-17T06:00:00Z,MB-03,Line-B,RUNNING,67.08,3.69,30.7,Reid
2026-01-17T06:00:00Z,MB-04,Line-B,RUNNING,65.2,3.41,26.76,Chen
2026-01-17T06:00:00Z,MC-01,Line-C,RUNNING,74.04,5.15,41.38,Morris
2026-01-17T06:00:00Z,MC-02,Line-C,RUNNING,76.45,7.07,49.1,Patel
2026-01-17T06:00:00Z,MC-03,Line-C,ALARM,84.68,5.75,34.88,Nguyen
2026-01-17T06:00:00Z,MC-04,Line-C,RUNNING,73.13,5.3,15.01,Patel
2026-01-17T06:00:00Z,MD-01,Line-D,RUNNING,67.39,5.2,49.0,Nguyen
2026-01-17T06:00:00Z,MD-02,Line-D,RUNNING,69.76,3.63,30.58,Patel
2026-01-17T06:00:00Z,MD-03,Line-D,RUNNING,63.83,5.97,49.44,Chen
2026-01-17T06:00:00Z,MD-04,Line-D,RUNNING,73.85,3.06,20.91,Chen
2026-01-17T07:00:00Z,MA-01,Line-A,RUNNING,67.08,4.75,50.88,Chen
2026-01-17T07:00:00Z,MA-02,Line-A,RUNNING,78.97,6.63,33.71,Reid
2026-01-17T07:00:00Z,MA-03,Line-A,RUNNING,77.67,6.56,34.39,Diaz
2026-01-17T07:00:00Z,MA-04,Line-A,RUNNING,78.48,2.3,50.68,Nguyen
2026-01-17T07:00:00Z,MB-01,Line-B,ALARM,85.26,2.46,15.45,Patel
2026-01-17T07:00:00Z,MB-02,Line-B,RUNNING,64.02,5.84,42.59,Patel
2026-01-17T07:00:00Z,MB-03,Line-B,RUNNING,66.94,2.51,41.5,Patel
2026-01-17T07:00:00Z,MB-04,Line-B,DOWN,70.63,8.06,19.02,Diaz
2026-01-17T07:00:00Z,MC-01,Line-C,RUNNING,73.14,4.34,20.96,Morris
2026-01-17T07:00:00Z,MC-02,Line-C,RUNNING,77.59,2.43,43.48,Morris
2026-01-17T07:00:00Z,MC-03,Line-C,RUNNING,81.39,5.42,32.44,Alvarez
2026-01-17T07:00:00Z,MC-04,Line-C,RUNNING,84.48,5.41,22.33,Reid
2026-01-17T07:00:00Z,MD-01,Line-D,RUNNING,77.91,4.91,41.3,Chen
2026-01-17T07:00:00Z,MD-02,Line-D,DOWN,85.51,3.37,30.05,Morris
2026-01-17T07:00:00Z,MD-03,Line-D,ALARM,84.17,6.26,14.3,Morris
2026-01-17T07:00:00Z,MD-04,Line-D,RUNNING,70.11,3.92,42.3,Diaz
2026-01-17T08:00:00Z,MA-01,Line-A,RUNNING,74.16,5.83,20.99,Diaz
2026-01-17T08:00:00Z,MA-02,Line-A,RUNNING,65.78,2.4,16.16,Reid
2026-01-17T08:00:00Z,MA-03,Line-A,RUNNING,64.0,5.79,22.98,Alvarez
2026-01-17T08:00:00Z,MA-04,Line-A,RUNNING,64.18,2.75,15.72,Nguyen
2026-01-17T08:00:00Z,MB-01,Line-B,RUNNING,76.68,2.53,34.01,Alvarez
2026-01-17T08:00:00Z,MB-02,Line-B,RUNNING,71.12,3.33,37.6,Diaz
2026-01-17T08:00:00Z,MB-03,Line-B,RUNNING,77.05,4.54,38.57,Morris
2026-01-17T08:00:00Z,MB-04,Line-B,RUNNING,77.64,6.35,18.13,Reid
2026-01-17T08:00:00Z,MC-01,Line-C,RUNNING,82.39,7.8,24.6,Morris
2026-01-17T08:00:00Z,MC-02,Line-C,RUNNING,78.03,2.46,36.85,Reid
2026-01-17T08:00:00Z,MC-03,Line-C,RUNNING,81.85,3.63,14.62,Morris
2026-01-17T08:00:00Z,MC-04,Line-C,RUNNING,83.48,7.77,49.92,Reid
2026-01-17T08:00:00Z,MD-01,Line-D,RUNNING,83.75,6.92,40.32,Diaz
2026-01-17T08:00:00Z,MD-02,Line-D,RUNNING,75.24,6.42,16.91,Chen
2026-01-17T08:00:00Z,MD-03,Line-D,RUNNING,65.16,6.95,41.63,Diaz
2026-01-17T08:00:00Z,MD-04,Line-D,DOWN,84.53,6.87,31.5,Morris
2026-01-17T09:00:00Z,MA-01,Line-A,RUNNING,79.2,7.33,24.87,Reid
2026-01-17T09:00:00Z,MA-02,Line-A,RUNNING,82.09,5.09,17.12,Reid
2026-01-17T09:00:00Z,MA-03,Line-A,RUNNING,80.39,2.59,37.49,Chen
2026-01-17T09:00:00Z,MA-04,Line-A,ALARM,79.81,8.29,30.45,Reid
2026-01-17T09:00:00Z,MB-01,Line-B,RUNNING,71.31,7.72,50.44,Morris
2026-01-17T09:00:00Z,MB-02,Line-B,ALARM,85.98,6.62,16.17,Patel
2026-01-17T09:00:00Z,MB-03,Line-B,ALARM,82.49,8.09,17.2,Patel
2026-01-17T09:00:00Z,MB-04,Line-B,RUNNING,73.73,7.43,15.72,Diaz
2026-01-17T09:00:00Z,MC-01,Line-C,RUNNING,74.8,7.24,17.22,Morris
2026-01-17T09:00:00Z,MC-02,Line-C,IDLE,69.42,5.77,48.17,Reid
2026-01-17T09:00:00Z,MC-03,Line-C,ALARM,84.17,7.26,49.83,Patel
2026-01-17T09:00:00Z,MC-04,Line-C,RUNNING,72.5,3.16,19.5,Diaz
2026-01-17T09:00:00Z,MD-01,Line-D,RUNNING,67.53,6.08,30.17,Diaz
2026-01-17T09:00:00Z,MD-02,Line-D,RUNNING,83.94,7.69,28.52,Morris
2026-01-17T09:00:00Z,MD-03,Line-D,RUNNING,67.57,6.11,27.7,Reid
2026-01-17T09:00:00Z,MD-04,Line-D,RUNNING,63.31,5.34,18.65,Diaz
2026-01-17T10:00:00Z,MA-01,Line-A,RUNNING,68.67,3.27,28.27,Diaz
2026-01-17T10:00:00Z,MA-02,Line-A,RUNNING,81.29,3.04,30.73,Alvarez
2026-01-17T10:00:00Z,MA-03,Line-A,RUNNING,71.59,6.03,34.48,Reid
2026-01-17T10:00:00Z,MA-04,Line-A,RUNNING,65.65,3.93,40.08,Chen
2026-01-17T10:00:00Z,MB-01,Line-B,RUNNING,68.84,3.39,40.95,Patel
2026-01-17T10:00:00Z,MB-02,Line-B,RUNNING,76.02,4.76,26.0,Reid
2026-01-17T10:00:00Z,MB-03,Line-B,RUNNING,74.36,7.15,25.1,Reid
2026-01-17T10:00:00Z,MB-04,Line-B,RUNNING,65.28,3.86,47.26,Diaz
2026-01-17T10:00:00Z,MC-01,Line-C,RUNNING,80.68,2.23,41.47,Patel
2026-01-17T10:00:00Z,MC-02,Line-C,RUNNING,66.67,4.13,38.66,Morris
2026-01-17T10:00:00Z,MC-03,Line-C,RUNNING,63.63,3.77,27.92,Nguyen
2026-01-17T10:00:00Z,MC-04,Line-C,RUNNING,76.28,4.79,34.34,Nguyen
2026-01-17T10:00:00Z,MD-01,Line-D,RUNNING,72.13,6.44,42.91,Morris
2026-01-17T10:00:00Z,MD-02,Line-D,RUNNING,81.23,4.88,24.52,Morris
2026-01-17T10:00:00Z,MD-03,Line-D,ALARM,85.23,2.13,17.49,Reid
2026-01-17T10:00:00Z,MD-04,Line-D,RUNNING,69.52,6.61,25.38,Chen
2026-01-17T11:00:00Z,MA-01,Line-A,RUNNING,72.25,4.62,19.09,Nguyen
2026-01-17T11:00:00Z,MA-02,Line-A,IDLE,82.95,2.73,19.07,Patel
